Figure,Setting,Indicator,Group,Subgroup,Time,Start_Time,End_Time,Value,Measure
4,IP,Intubation or Ventilator Use,Sex,Female,86,08/18/2021,08/24/2021,12.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,87,08/25/2021,08/31/2021,12.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,88,09/01/2021,09/07/2021,9.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,89,09/08/2021,09/14/2021,9.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,90,09/15/2021,09/21/2021,10.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,91,09/22/2021,09/28/2021,9.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,92,09/29/2021,10/05/2021,9.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,93,10/06/2021,10/12/2021,8.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,94,10/13/2021,10/19/2021,9.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,95,10/20/2021,10/26/2021,12.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,96,10/27/2021,11/02/2021,9.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,97,11/03/2021,11/09/2021,11.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,98,11/10/2021,11/16/2021,13.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,99,11/17/2021,11/23/2021,10.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,100,11/24/2021,11/30/2021,10.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,101,12/01/2021,12/07/2021,11.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,102,12/08/2021,12/14/2021,11.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,103,12/15/2021,12/21/2021,10.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,104,12/22/2021,12/28/2021,6.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,105,12/29/2021,01/04/2022,7.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,106,01/05/2022,01/11/2022,7.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,107,01/12/2022,01/18/2022,8.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,108,01/19/2022,01/25/2022,6.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,109,01/26/2022,02/01/2022,8.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,110,02/02/2022,02/08/2022,6.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,111,02/09/2022,02/15/2022,7.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,112,02/16/2022,02/22/2022,2.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,113,02/23/2022,03/01/2022,7.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,114,03/02/2022,03/08/2022,10.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,115,03/09/2022,03/15/2022,7.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,116,03/16/2022,03/22/2022,0.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,117,03/23/2022,03/29/2022,11.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,118,03/30/2022,04/05/2022,2.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,119,04/06/2022,04/12/2022,12.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,120,04/13/2022,04/19/2022,7.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,121,04/20/2022,04/26/2022,5.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,122,04/27/2022,05/03/2022,3.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,123,05/04/2022,05/10/2022,7.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,124,05/11/2022,05/17/2022,4.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,125,05/18/2022,05/24/2022,4.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,126,05/25/2022,05/31/2022,4.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,127,06/01/2022,06/07/2022,3.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,128,06/08/2022,06/14/2022,3.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,129,06/15/2022,06/21/2022,5.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,130,06/22/2022,06/28/2022,3.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,131,06/29/2022,07/05/2022,4.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,132,07/06/2022,07/12/2022,5.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,133,07/13/2022,07/19/2022,4.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,134,07/20/2022,07/26/2022,4.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,135,07/27/2022,08/02/2022,3.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,136,08/03/2022,08/09/2022,3.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,137,08/10/2022,08/16/2022,4.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,138,08/17/2022,08/23/2022,6.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,139,08/24/2022,08/30/2022,5.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,140,08/31/2022,09/06/2022,5.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,141,09/07/2022,09/13/2022,4.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,142,09/14/2022,09/20/2022,2.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,143,09/21/2022,09/27/2022,6.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,144,09/28/2022,10/04/2022,4.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,145,10/05/2022,10/11/2022,6.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,146,10/12/2022,10/18/2022,7.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,147,10/19/2022,10/25/2022,6.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,148,10/26/2022,11/01/2022,1.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,149,11/02/2022,11/08/2022,3.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,150,11/09/2022,11/15/2022,5.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,151,11/16/2022,11/22/2022,8.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,152,11/23/2022,11/29/2022,4.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,153,11/30/2022,12/06/2022,2.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,154,12/07/2022,12/13/2022,3.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,155,12/14/2022,12/20/2022,6.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,156,12/21/2022,12/27/2022,8.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,157,12/28/2022,01/03/2023,4.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,158,01/04/2023,01/10/2023,5.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,159,01/11/2023,01/17/2023,5.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,160,01/18/2023,01/24/2023,7.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,161,01/25/2023,01/31/2023,4.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,162,02/01/2023,02/07/2023,9.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,163,02/08/2023,02/14/2023,4.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,164,02/15/2023,02/21/2023,3.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,165,02/22/2023,02/28/2023,4.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,166,03/01/2023,03/07/2023,6.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,167,03/08/2023,03/14/2023,4.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,168,03/15/2023,03/21/2023,3.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,169,03/22/2023,03/28/2023,5.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,170,03/29/2023,04/04/2023,4.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,171,04/05/2023,04/11/2023,4.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,172,04/12/2023,04/18/2023,5.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,173,04/19/2023,04/25/2023,5.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,174,04/26/2023,05/02/2023,3.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Female,175,05/03/2023,05/09/2023,0.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,12,03/18/2020,03/24/2020,25.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,13,03/25/2020,03/31/2020,24.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,14,04/01/2020,04/07/2020,23.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,15,04/08/2020,04/14/2020,19.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,16,04/15/2020,04/21/2020,17.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,17,04/22/2020,04/28/2020,18.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,18,04/29/2020,05/05/2020,15.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,19,05/06/2020,05/12/2020,16.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,20,05/13/2020,05/19/2020,18.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,21,05/20/2020,05/26/2020,13.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,22,05/27/2020,06/02/2020,20.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,23,06/03/2020,06/09/2020,15.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,24,06/10/2020,06/16/2020,14.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,25,06/17/2020,06/23/2020,11.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,26,06/24/2020,06/30/2020,14.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,27,07/01/2020,07/07/2020,14.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,28,07/08/2020,07/14/2020,13.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,29,07/15/2020,07/21/2020,13.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,30,07/22/2020,07/28/2020,12.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,31,07/29/2020,08/04/2020,10.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,32,08/05/2020,08/11/2020,15.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,33,08/12/2020,08/18/2020,14.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,34,08/19/2020,08/25/2020,15.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,35,08/26/2020,09/01/2020,15.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,36,09/02/2020,09/08/2020,9.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,37,09/09/2020,09/15/2020,17.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,38,09/16/2020,09/22/2020,18.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,39,09/23/2020,09/29/2020,14.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,40,09/30/2020,10/06/2020,22.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,41,10/07/2020,10/13/2020,12.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,42,10/14/2020,10/20/2020,12.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,43,10/21/2020,10/27/2020,11.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,44,10/28/2020,11/03/2020,10.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,45,11/04/2020,11/10/2020,8.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,46,11/11/2020,11/17/2020,13.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,47,11/18/2020,11/24/2020,14.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,48,11/25/2020,12/01/2020,13.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,49,12/02/2020,12/08/2020,13.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,50,12/09/2020,12/15/2020,12.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,51,12/16/2020,12/22/2020,10.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,52,12/23/2020,12/29/2020,13.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,53,12/30/2020,01/05/2021,13.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,54,01/06/2021,01/12/2021,11.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,55,01/13/2021,01/19/2021,10.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,56,01/20/2021,01/26/2021,13.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,57,01/27/2021,02/02/2021,11.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,58,02/03/2021,02/09/2021,9.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,59,02/10/2021,02/16/2021,15.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,60,02/17/2021,02/23/2021,10.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,61,02/24/2021,03/02/2021,12.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,62,03/03/2021,03/09/2021,9.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,63,03/10/2021,03/16/2021,10.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,64,03/17/2021,03/23/2021,10.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,65,03/24/2021,03/30/2021,10.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,66,03/31/2021,04/06/2021,10.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,67,04/07/2021,04/13/2021,9.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,68,04/14/2021,04/20/2021,11.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,69,04/21/2021,04/27/2021,12.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,70,04/28/2021,05/04/2021,11.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,71,05/05/2021,05/11/2021,12.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,72,05/12/2021,05/18/2021,13.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,73,05/19/2021,05/25/2021,14.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,74,05/26/2021,06/01/2021,14.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,75,06/02/2021,06/08/2021,5.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,76,06/09/2021,06/15/2021,8.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,77,06/16/2021,06/22/2021,17.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,78,06/23/2021,06/29/2021,16.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,79,06/30/2021,07/06/2021,18.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,80,07/07/2021,07/13/2021,11.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,81,07/14/2021,07/20/2021,14.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,82,07/21/2021,07/27/2021,15.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,83,07/28/2021,08/03/2021,17.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,84,08/04/2021,08/10/2021,15.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,85,08/11/2021,08/17/2021,18.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,86,08/18/2021,08/24/2021,16.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,87,08/25/2021,08/31/2021,15.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,88,09/01/2021,09/07/2021,14.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,89,09/08/2021,09/14/2021,13.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,90,09/15/2021,09/21/2021,15.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,91,09/22/2021,09/28/2021,10.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,92,09/29/2021,10/05/2021,13.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,93,10/06/2021,10/12/2021,18.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,94,10/13/2021,10/19/2021,13.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,95,10/20/2021,10/26/2021,16.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,96,10/27/2021,11/02/2021,18.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,97,11/03/2021,11/09/2021,15.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,98,11/10/2021,11/16/2021,14.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,99,11/17/2021,11/23/2021,17.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,100,11/24/2021,11/30/2021,15.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,101,12/01/2021,12/07/2021,16.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,102,12/08/2021,12/14/2021,12.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,103,12/15/2021,12/21/2021,11.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,104,12/22/2021,12/28/2021,10.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,105,12/29/2021,01/04/2022,9.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,106,01/05/2022,01/11/2022,10.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,107,01/12/2022,01/18/2022,12.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,108,01/19/2022,01/25/2022,8.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,109,01/26/2022,02/01/2022,11.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,110,02/02/2022,02/08/2022,11.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,111,02/09/2022,02/15/2022,8.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,112,02/16/2022,02/22/2022,12.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,113,02/23/2022,03/01/2022,17.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,114,03/02/2022,03/08/2022,5.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,115,03/09/2022,03/15/2022,9.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,116,03/16/2022,03/22/2022,27.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,117,03/23/2022,03/29/2022,8.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,118,03/30/2022,04/05/2022,9.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,119,04/06/2022,04/12/2022,10.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,120,04/13/2022,04/19/2022,3.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,121,04/20/2022,04/26/2022,6.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,122,04/27/2022,05/03/2022,6.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,123,05/04/2022,05/10/2022,8.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,124,05/11/2022,05/17/2022,7.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,125,05/18/2022,05/24/2022,9.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,126,05/25/2022,05/31/2022,6.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,127,06/01/2022,06/07/2022,6.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,128,06/08/2022,06/14/2022,6.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,129,06/15/2022,06/21/2022,6.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,130,06/22/2022,06/28/2022,6.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,131,06/29/2022,07/05/2022,6.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,132,07/06/2022,07/12/2022,3.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,133,07/13/2022,07/19/2022,6.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,134,07/20/2022,07/26/2022,4.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,135,07/27/2022,08/02/2022,6.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,136,08/03/2022,08/09/2022,11.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,137,08/10/2022,08/16/2022,7.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,138,08/17/2022,08/23/2022,3.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,139,08/24/2022,08/30/2022,4.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,140,08/31/2022,09/06/2022,9.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,141,09/07/2022,09/13/2022,7.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,142,09/14/2022,09/20/2022,6.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,143,09/21/2022,09/27/2022,6.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,144,09/28/2022,10/04/2022,6.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,145,10/05/2022,10/11/2022,9.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,146,10/12/2022,10/18/2022,7.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,147,10/19/2022,10/25/2022,6.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,148,10/26/2022,11/01/2022,7.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,149,11/02/2022,11/08/2022,6.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,150,11/09/2022,11/15/2022,6.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,151,11/16/2022,11/22/2022,11.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,152,11/23/2022,11/29/2022,3.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,153,11/30/2022,12/06/2022,7.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,154,12/07/2022,12/13/2022,8.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,155,12/14/2022,12/20/2022,14.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,156,12/21/2022,12/27/2022,7.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,157,12/28/2022,01/03/2023,7.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,158,01/04/2023,01/10/2023,8.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,159,01/11/2023,01/17/2023,10.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,160,01/18/2023,01/24/2023,10.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,161,01/25/2023,01/31/2023,10.1,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,162,02/01/2023,02/07/2023,3.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,163,02/08/2023,02/14/2023,10.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,164,02/15/2023,02/21/2023,3.3,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,165,02/22/2023,02/28/2023,14.0,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,166,03/01/2023,03/07/2023,14.4,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,167,03/08/2023,03/14/2023,12.2,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,168,03/15/2023,03/21/2023,6.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,169,03/22/2023,03/28/2023,4.9,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,170,03/29/2023,04/04/2023,14.8,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,171,04/05/2023,04/11/2023,4.6,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,172,04/12/2023,04/18/2023,8.5,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,173,04/19/2023,04/25/2023,2.7,Percent
4,IP,Intubation or Ventilator Use,Sex,Male,174,04/26/2023,05/02/2023,2.1,Percent
4,IP,Intubation or Ventilator Use,Total,Total,12,03/18/2020,03/24/2020,25.2,Percent
4,IP,Intubation or Ventilator Use,Total,Total,13,03/25/2020,03/31/2020,22.8,Percent
4,IP,Intubation or Ventilator Use,Total,Total,14,04/01/2020,04/07/2020,19.2,Percent
4,IP,Intubation or Ventilator Use,Total,Total,15,04/08/2020,04/14/2020,17.0,Percent
4,IP,Intubation or Ventilator Use,Total,Total,16,04/15/2020,04/21/2020,16.0,Percent
4,IP,Intubation or Ventilator Use,Total,Total,17,04/22/2020,04/28/2020,13.5,Percent
4,IP,Intubation or Ventilator Use,Total,Total,18,04/29/2020,05/05/2020,15.2,Percent
4,IP,Intubation or Ventilator Use,Total,Total,19,05/06/2020,05/12/2020,14.2,Percent
4,IP,Intubation or Ventilator Use,Total,Total,20,05/13/2020,05/19/2020,16.3,Percent
4,IP,Intubation or Ventilator Use,Total,Total,21,05/20/2020,05/26/2020,13.6,Percent
